articleId,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
521382866757596943,9112765177685685246,8416004328454490172,2819427195737975069,-456161980484814803,7263689301643675785
524776334673868069,-532999578436827210,638282658987724754,365571143597993923,5092635400707338872,2220561310072186802
532564948976818124,-504935756748713175,5232169374213306041,-7399665664688732365,614512039577184122,-1852234953549915446
539980615899429566,8779890754987103603,679005777543560737,-4386371945374980231,3751305746867503759,4815632823882298534
541470630329465127,-6739959707791598779,966067567430037498,3294074907209583622,1433393829724383645,1515492713000932747
549631724393582960,4877833951599818487,-4126288159365354498,1128840733277618400,-8187220755213888616,5211673327552264703
564282370384747453,3880098804615440102,2857117417189640073,-4793380646045599184,-8879983698341300928,-8511291357261863413
569574447134368517,1908114740148100507,-4351117979148287331,738761744030347929,8654585772743935612,8080671570570146356
589254894302309232,3566197569262766169,-4318248821095057296,621816023396605502,8878031598946138458,8120046881003900118
607684800821303652,5410603488837817052,8631616594020837056,-692972306229904743,8424505741986577894,8789407896263306493
614512039577184122,5232169374213306041,-504935756748713175,-5411404485622449820,-3750301395521973493,6569723785655740276
621816023396605502,3510349622718287202,8120046881003900118,-3499919498720038879,589254894302309232,3564394485543941353
623421554979899217,8712996026808754180,8042182000167325833,4780818054552370624,2480569770059008227,6807042796917367736
626121253933491500,-6941221957775073810,4056017896532335209,-4414039190127558142,4273365516830385867,-8159730897893673528
638282658987724754,2220561310072186802,-8068727428160395745,5258604889412591249,365571143597993923,5092635400707338872
643905832258297060,-4293262855938209141,-5060993828460133882,4785499183287168509,3273084325487543386,-8187220755213888616
654383168348870348,-3876501423599932851,2625883933130361261,-7191607771634445823,3394403706511230595,-8277924497842156608
657779080033041603,-9089854794058353436,-434149774629603391,8754824745136110042,-1917202688559171732,3609315114795782005
660451400045043370,8289800212949675494,-6739959707791598779,966067567430037498,-4615575698508618335,3294074907209583622
667643281369196267,6947862790919978120,-8681175158863587641,-14569272361926584,3091351089612339864,-2976309714446243509
668505019835540303,444378495316508239,-3883591366197282127,2220561310072186802,3322348437880079228,9208127165664287660
672199059798181601,5410293063635507608,6743199836219189414,2788367348502337122,-8704908797766843570,8259682769688682084
679005777543560737,8779890754987103603,539980615899429566,7883212773611521498,-6761163882540291832,6162786478796754684
685073630661800600,-1525688508571111688,2438237966002226084,-1324705355456975418,-5150441845583002912,-2976309714446243509
687641199951066750,-4374331682165863764,-6249065792190816357,4463025528374352465,2448026894306402386,-3528088210002754978
711995695898078056,1971653634364577968,2321412363020240814,-5037827401452845772,-7805090055463938263,-5082274522455747241
717471739656838182,-8964534883296838326,1031060816592502094,4877833951599818487,-2871347907044769386,1128840733277618400
719128783277038733,2296515698565489277,7616911250531106641,-7002558676365724983,-2896441888220202695,-634395794651424614
722931447608069342,4563006651994272837,-7009536306337650657,484986956330644320,-2167839778474325326,-6761163882540291832
734632752661830332,734632752661830332,764116021156146784,400125073514833994,2927476152522512441,-5820943153819992582
738761744030347929,-8962700386317589038,-6133746337603876146,809601605585939618,8080671570570146356,-8734181034726403477
739747367187387064,-2148899391355011268,5410603488837817052,-205193648629294862,-4374331682165863764,8631616594020837056
751528815916485437,123378787151399958,-6859363289291329827,-5082274522455747241,4313871021753084020,231281690254211527
756136904399885845,1347061627677516149,4981361987119307017,8339561640071198727,-8208801367848627943,-662806181534790446
764116021156146784,2927476152522512441,-96719740408441346,400125073514833994,-8412113620940365599,5037221949349729844
784265334245910688,-6570327055377820618,4306804750094230211,6678691743269420670,5258604889412591249,216869981229779312
786135087362634258,5967886403500658324,5817939718364925129,2628816849077589497,-6308850935767965758,-2144625344076628986
787067277772219433,-5431549861280885742,-1630229587164086350,-8992201526199201450,3575694866055127253,-7130425546996181071
790210667253898984,-7009536306337650657,-2323511129839590090,751528815916485437,231281690254211527,-8254222281357012124
809601605585939618,-6133746337603876146,738761744030347929,-8962700386317589038,-7638840925036528150,-6499865726739947794
817145340976958200,-4205346868684833897,4625350031392752392,4607279316199873708,-5521549171704079872,8596997246990922861
817467807875770568,-39485845307123560,5787934590133549357,-5847687782206566321,-6851896696719147400,-7908990633460844158
826748584447376099,-1630229587164086350,3575694866055127253,-7130425546996181071,-9137036168156595470,-5014627593450767720
833256912680066502,7400247075626691905,-8722526817358894474,7004101889471761341,2841458704671711663,-3697359635590244386
834896074125772354,-2148899391355011268,-205193648629294862,-7002558676365724983,8631616594020837056,2072448887839540892
865977730460714234,-1852234953549915446,-504935756748713175,4917926779066818777,3456446200772320915,3687286164936910007
880612740433495828,5779887740609126631,-4509487968959834430,6341647533150019811,6044362651232258738,1115750778137998115
881166463209244600,-3614882924009373024,7181581805250416928,-1306208577536428610,-7584037043735285197,2870099478920706993
882422233694040097,8477804012624580461,-8340365043226490059,-7009536306337650657,1115750778137998115,-2323511129839590090
885269153482673496,1964631817676172382,5484061377044071389,-2081760549863309770,-1995591062742965408,-1762456938647577126
886450434856305025,-2976309714446243509,817145340976958200,5238119115012015307,7508152369854945139,3407455496422791860
895442114569096829,-5833012379380837354,-3528088210002754978,-4374331682165863764,-1870456025059842373,-6249065792190816357
896159636285333275,300937643051923212,657779080033041603,8836508987743809103,7526364197140419661,3293246847422795557
897043351348716074,123378787151399958,4313871021753084020,231281690254211527,-5082274522455747241,-78422372027822130
909703879562824170,-6245566021053602636,8589361101754366293,-387651900461462767,-2797708685347481851,-7908990633460844158
910894669274456978,-1737937277055036780,-7673844339521298105,-7534240757267992657,-4187268503708157132,-456574518348806233
911037455259135591,-1425776303341065806,-7009536306337650657,-8968101771604200516,4307023751244532288,231281690254211527
914293752636521893,-7033990154815318757,-5557505576293652420,1981046186743381313,3149164017776669829,-205193648629294862
921770761777842242,8339561640071198727,-8578355592291788601,-9073210245497295284,2271793263120018251,-1055630159212837930
943818026930898372,4815632823882298534,2834574758085485485,-788035419968530567,-1663441888197894674,7065704533945771463
957332268361319692,-7762049078455894395,-6654470039478316910,8886002764685330098,8310689940464940949,5854206600849997966
962287586799267519,-277169424764188814,-844797936291539016,-5395935973320542237,6669026579073415958,5834671664627894569
966067567430037498,1433393829724383645,3294074907209583622,-6739959707791598779,-5997769775112032630,5350829677696205474
967143806332397325,-78422372027822130,7207514472495382992,-9020955625521881630,-6761163882540291832,-2323511129839590090
972258375127367383,-3555513869558669392,-7259527987837041658,9026402401132606773,3720742491238027703,8378863480597222815
980458131533897249,5847042211895226591,8836508987743809103,4702453495211185350,7508152369854945139,-8992201526199201450
984451487666392184,-1453783314552286835,1038118700785242153,215332765550420709,8233465999590288609,-115892576593938933
991271693336573226,-2314360211211303885,1577045425286888616,2719909253419802298,-8245663037926520114,-1138633255366005559
1002673045600956890,-3876501423599932851,-4414039190127558142,4422997595777504091,626121253933491500,4273365516830385867
1003778007373126185,6222001809679591440,-5605799891597699962,-4760639635023250284,-4138575697540914268,-3102652803014865472
1005751836898964351,2639926854188906104,8869575677747285539,6369367631770966886,123378787151399958,4313871021753084020
1012456848389051365,-4386371945374980231,-502840688786875793,-2167839778474325326,-5843518165523212471,123378787151399958
1019706997674210703,6847089514431675996,-1452340812018195881,6153710684104095269,1441248639512899483,-8885776096632729273
1021466437456217445,9136323715291453594,-6484638837208285334,8596997246990922861,7419040071212162906,2858969450431709251
1021946628105173582,-4309525417316029305,1537717759622831344,6015995473246774717,3720742491238027703,8947914348334479785
1024145536490998555,3579921471626387620,-4469492210394109129,7181581805250416928,-4399400419562742528,-3614882924009373024
1031060816592502094,717471739656838182,-8964534883296838326,7400903238402587728,3437437537867086722,335910242745901755
1038118700785242153,984451487666392184,9056727675613132316,-115892576593938933,8233465999590288609,-4463029741564307314
1041289933344278866,-6728844082024523434,-4760639635023250284,-703416562539077070,-2271868873349907631,-2123288010168989418
1058260959930395162,5293701842202310496,245828856632598563,1981046186743381313,-9086955082453789880,-8009994379436553252
1058405970043104639,8129909026510620711,5250363310227021277,-7126520323752764957,-9033211547111606164,-2410328180964789831
1059874396577697902,1862503310075246782,-2323511129839590090,6940370558848102253,1971653634364577968,372531153711028286
1060159005880386235,-6207670654614839859,-5912792039759735631,-2554512494756911972,4774970687540378081,5533752987392101383
1061238072586805321,-42126282997118624,-2405892683303291957,-8119612270825155371,-5088157426675091741,-2323511129839590090
1083474613819325601,638282658987724754,-9128652074338368262,-8068727428160395745,2220561310072186802,-377975173223377441
1099809408921653201,3162261384765351942,-6397413461412629080,-5676280017759875198,-7387185690512762935,-6312384811410586459
1106203543388094548,511891900317865118,-4084394822880420062,-8689798332822398451,-7492067511846042603,5714874452041944640
1107739178195154647,-5082274522455747241,-5037827401452845772,374352050712569304,6044362651232258738,-7009536306337650657
1114791714656282929,-2167839778474325326,484986956330644320,123378787151399958,-5843518165523212471,-321691855821364131
1115750778137998115,-7627738093477170171,123378787151399958,2639926854188906104,5779887740609126631,-5082274522455747241
